ORDER ID,ORDER DATE,ITEM NUMBER,PRODUCT LINE,PRODUCT CODE,ITEM QUANTITY,ITEM PRICE,STATUS,CUSTOMER NAME,ADDRESS,CITY,STATE,POSTAL CODE,COUNTRY
10236,4/3/2020,2,Motorcycles,S18_2625,23,55.72,Shipped,Motor Mint Distributors Inc.,11328 Douglas Av.,Philadelphia,PA,71270,USA
10251,5/18/2020,6,Motorcycles,S18_2625,29,61.18,Shipped,Tekni Collectables Inc.,7476 Moss Rd.,Newark,NJ,94019,USA
10263,6/28/2020,6,Motorcycles,S18_2625,34,58.75,Shipped,Gift Depot Inc.,25593 South Bay Ln.,Bridgewater,CT,97562,USA
10275,7/23/2020,5,Motorcycles,S18_2625,37,63.6,Shipped,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,,44000,France
10285,8/27/2020,10,Motorcycles,S18_2625,20,49.06,Shipped,Marta's Replicas Co.,39323 Spinnaker Dr.,Cambridge,MA,51247,USA
10298,9/27/2020,2,Motorcycles,S18_2625,32,48.46,Shipped,Atelier graphique,"54, rue Royale",Nantes,,44000,France
10308,10/15/2020,3,Motorcycles,S18_2625,34,52.09,Shipped,Mini Classics,3758 North Pendale Street,White Plains,NY,24067,USA
10318,11/2/2020,5,Motorcycles,S18_2625,42,52.7,Shipped,Diecast Classics Inc.,7586 Pompton St.,Allentown,PA,70267,USA
10329,11/15/2020,12,Motorcycles,S18_2625,38,100,Shipped,Land of Toys Inc.,897 Long Airport Avenue,NYC,NY,10022,USA
10339,11/23/2020,1,Motorcycles,S18_2625,30,62.16,Shipped,"Tokyo Collectables, Ltd",2-2-8 Roppongi,Minato-ku,Tokyo,106-0032,Japan
10362,1/5/2021,3,Motorcycles,S18_2625,23,49.67,Shipped,Technics Stores Inc.,9408 Furth Circle,Burlingame,CA,94217,USA
10374,2/2/2021,4,Motorcycles,S18_2625,22,53.3,Shipped,"Australian Gift Network, Co",31 Duncan St. West End,South Brisbane,Queensland,4101,Australia
10389,3/3/2021,5,Motorcycles,S18_2625,39,100,Shipped,Scandinavian Gift Ideas,Kergatan 24,Boras,,S-844 67,Sweden
10402,4/7/2021,2,Motorcycles,S18_2625,55,55.72,Shipped,Auto Canal Petit,"25, rue Lauriston",Paris,,75016,France
10417,5/13/2021,6,Motorcycles,S18_2625,36,61.18,Disputed,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10101,1/9/2019,1,Vintage Cars,S18_2795,26,100,Shipped,"Blauer See Auto, Co.",Lyonerstr. 34,Frankfurt,,60528,Germany
10110,3/18/2019,1,Vintage Cars,S18_2795,31,100,Shipped,"AV Stores, Co.",Fauntleroy Circus,Manchester,,EC2 5NT,UK
10125,5/21/2019,2,Vintage Cars,S18_2795,34,100,Shipped,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Victoria,3004,Australia
10139,7/16/2019,8,Vintage Cars,S18_2795,41,100,Shipped,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia
10149,9/12/2019,5,Vintage Cars,S18_2795,23,100,Shipped,Signal Collectibles Ltd.,2793 Furth Circle,Brisbane,CA,94217,USA
10162,10/18/2019,3,Vintage Cars,S18_2795,48,100,Shipped,Corporate Gift Ideas Co.,7734 Strong St.,San Francisco,CA,,USA
10173,11/5/2019,7,Vintage Cars,S18_2795,22,100,Shipped,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,,24100,Italy
10182,11/12/2019,4,Vintage Cars,S18_2795,21,100,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA
10193,11/21/2019,8,Vintage Cars,S18_2795,22,100,Shipped,"Australian Collectables, Ltd",7 Allen Street,Glen Waverly,Victoria,3150,Australia
10205,12/3/2019,3,Vintage Cars,S18_2795,40,100,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10214,1/26/2020,1,Vintage Cars,S18_2795,50,100,Shipped,"Corrida Auto Replicas, Ltd","C/ Araquil, 67",Madrid,,28023,Spain
10227,3/2/2020,4,Vintage Cars,S18_2795,29,100,Shipped,"Saveley & Henriot, Co.","2, rue du Commerce",Lyon,,69004,France
10244,4/29/2020,8,Vintage Cars,S18_2795,43,100,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10255,6/4/2020,1,Vintage Cars,S18_2795,24,100,Shipped,Mini Caravy,"24, place Kluber",Strasbourg,,67000,France
10280,8/17/2020,10,Vintage Cars,S18_2795,22,100,Shipped,Amica Models & Co.,Via Monte Bianco 34,Torino,,10100,Italy
10289,9/3/2020,3,Vintage Cars,S18_2795,43,100,Shipped,Herkku Gifts,"Drammen 121, PR 744 Sentrum",Bergen,,N 5804,Norway
10304,10/11/2020,14,Vintage Cars,S18_2795,20,100,Shipped,Auto Assoc. & Cie.,"67, avenue de l'Europe",Versailles,,78000,France
10312,10/21/2020,11,Vintage Cars,S18_2795,25,100,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA
10322,11/4/2020,2,Vintage Cars,S18_2795,36,100,Shipped,Online Diecast Creations Co.,2304 Long Airport Avenue,Nashua,NH,62005,USA
10332,11/17/2020,1,Vintage Cars,S18_2795,24,52.67,Shipped,"AV Stores, Co.",Fauntleroy Circus,Manchester,,EC2 5NT,UK
10347,11/29/2020,6,Vintage Cars,S18_2795,21,100,Shipped,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Victoria,3004,Australia
10356,12/9/2020,1,Vintage Cars,S18_2795,30,100,Shipped,Lyon Souveniers,27 rue du Colonel Pierre Avia,Paris,,75508,France
10367,1/12/2021,7,Vintage Cars,S18_2795,32,94.79,Resolved,Toys4GrownUps.com,78934 Hillside Dr.,Pasadena,CA,90003,USA
10380,2/16/2021,8,Vintage Cars,S18_2795,21,47.18,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10390,3/4/2021,7,Vintage Cars,S18_2795,26,78.11,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA
10421,5/29/2021,1,Vintage Cars,S18_2795,35,100,In Process,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA
10109,3/10/2019,1,Classic Cars,S18_2870,26,100,Shipped,Motor Mint Distributors Inc.,11328 Douglas Av.,Philadelphia,PA,71270,USA
10123,5/20/2019,3,Classic Cars,S18_2870,46,100,Shipped,Atelier graphique,"54, rue Royale",Nantes,,44000,France
10137,7/10/2019,3,Classic Cars,S18_2870,37,100,Shipped,Reims Collectables,59 rue de l'Abbaye,Reims,,51100,France
10148,9/11/2019,10,Classic Cars,S18_2870,27,100,Shipped,"Anna's Decorations, Ltd",201 Miller Street,North Sydney,NSW,2060,Australia
10161,10/17/2019,9,Classic Cars,S18_2870,23,100,Shipped,Heintze Collectables,Smagsloget 45,Aaarhus,,8200,Denmark
10172,11/5/2019,7,Classic Cars,S18_2870,39,100,Shipped,Gift Depot Inc.,25593 South Bay Ln.,Bridgewater,CT,97562,USA
10181,11/12/2019,3,Classic Cars,S18_2870,27,100,Shipped,Herkku Gifts,"Drammen 121, PR 744 Sentrum",Bergen,,N 5804,Norway
10192,11/20/2019,8,Classic Cars,S18_2870,38,100,Shipped,Online Diecast Creations Co.,2304 Long Airport Avenue,Nashua,NH,62005,USA
10204,12/2/2019,14,Classic Cars,S18_2870,27,100,Shipped,Muscle Machine Inc,4092 Furth Circle,NYC,NY,10022,USA
10212,1/16/2020,7,Classic Cars,S18_2870,40,100,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10226,2/26/2020,5,Classic Cars,S18_2870,24,100,Shipped,Collectable Mini Designs Co.,361 Furth Circle,San Diego,CA,91217,USA
10241,4/13/2020,12,Classic Cars,S18_2870,44,100,Shipped,Mini Caravy,"24, place Kluber",Strasbourg,,67000,France
10253,6/1/2020,2,Classic Cars,S18_2870,37,100,Cancelled,"UK Collectables, Ltd.",Berkeley Gardens 12 Brewery,Liverpool,,WX1 6LT,UK
10266,7/6/2020,3,Classic Cars,S18_2870,20,100,Shipped,L'ordine Souveniers,Strada Provinciale 124,Reggio Emilia,,42100,Italy
10278,8/6/2020,3,Classic Cars,S18_2870,39,100,Shipped,Signal Gift Stores,8489 Strong St.,Las Vegas,NV,83030,USA
10287,8/30/2020,1,Classic Cars,S18_2870,44,100,Shipped,"Vida Sport, Ltd",Grenzacherweg 237,Gensve,,1203,Switzerland
10301,10/5/2019,5,Classic Cars,S18_2870,22,100,Shipped,"Norway Gifts By Mail, Co.","Drammensveien 126 A, PB 744 Sentrum",Oslo,,N 0106,Norway
10311,10/16/2020,10,Classic Cars,S18_2870,43,100,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10321,11/4/2020,7,Classic Cars,S18_2870,27,100,Shipped,FunGiftIdeas.com,1785 First Street,New Bedford,MA,50553,USA
10331,11/17/2020,10,Classic Cars,S18_2870,26,64.9,Shipped,Motor Mint Distributors Inc.,11328 Douglas Av.,Philadelphia,PA,71270,USA
10343,11/24/2020,3,Classic Cars,S18_2870,25,52.32,Shipped,Reims Collectables,59 rue de l'Abbaye,Reims,,51100,France
10366,1/10/2021,2,Classic Cars,S18_2870,49,100,Shipped,Royale Belge,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium
10379,2/10/2021,5,Classic Cars,S18_2870,29,100,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10407,4/22/2021,12,Classic Cars,S18_2870,41,100,On Hold,The Sharp Gifts Warehouse,3086 Ingle Ln.,San Jose,CA,94217,USA
10419,5/17/2021,2,Classic Cars,S18_2870,55,100,Shipped,Salzburg Collectables,Geislweg 14,Salzburg,,5020,Austria
10103,1/29/2019,12,Vintage Cars,S18_2949,27,83.07,Shipped,Baane Mini Imports,Erling Skakkes gate 78,Stavern,,4110,Norway
10112,3/24/2019,2,Vintage Cars,S18_2949,23,100,Shipped,"Volvo Model Replicas, Co",Berguvsva gen 8,Lule,,S-958 22,Sweden
10126,5/28/2019,12,Vintage Cars,S18_2949,31,90.17,Shipped,"Corrida Auto Replicas, Ltd","C/ Araquil, 67",Madrid,,28023,Spain
10139,7/16/2019,1,Vintage Cars,S18_2949,46,100,Shipped,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia
10150,9/19/2019,9,Vintage Cars,S18_2949,47,91.18,Shipped,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,,79903,Singapore
10163,10/20/2019,2,Vintage Cars,S18_2949,31,100,Shipped,Classic Legends Inc.,5905 Pompton St.,NYC,NY,10022,USA
10174,11/6/2019,5,Vintage Cars,S18_2949,46,100,Shipped,"Australian Gift Network, Co",31 Duncan St. West End,South Brisbane,Queensland,4101,Australia
10183,11/13/2019,9,Vintage Cars,S18_2949,37,89.15,Shipped,"Classic Gift Ideas, Inc",782 First Street,Philadelphia,PA,71270,USA
10193,11/21/2019,1,Vintage Cars,S18_2949,28,93.21,Shipped,"Australian Collectables, Ltd",7 Allen Street,Glen Waverly,Victoria,3150,Australia
10206,12/5/2019,7,Vintage Cars,S18_2949,37,90.17,Shipped,Canadian Gift Exchange Network,1900 Oak St.,Vancouver,BC,V3F 2K1,Canada
10215,1/29/2020,4,Vintage Cars,S18_2949,49,100,Shipped,West Coast Collectables Co.,3675 Furth Circle,Burbank,CA,94019,USA
10228,3/10/2020,3,Vintage Cars,S18_2949,24,100,Shipped,Cambridge Collectables Co.,4658 Baden Av.,Cambridge,MA,51247,USA
10244,4/29/2020,1,Vintage Cars,S18_2949,30,100,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10257,6/14/2020,1,Vintage Cars,S18_2949,50,88.14,Shipped,The Sharp Gifts Warehouse,3086 Ingle Ln.,San Jose,CA,94217,USA
10270,7/19/2020,10,Vintage Cars,S18_2949,31,96.24,Shipped,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia
10280,8/17/2020,3,Vintage Cars,S18_2949,46,100,Shipped,Amica Models & Co.,Via Monte Bianco 34,Torino,,10100,Italy
10291,9/8/2020,12,Vintage Cars,S18_2949,47,100,Shipped,Scandinavian Gift Ideas,Kergatan 24,Boras,,S-844 67,Sweden
10304,10/11/2020,7,Vintage Cars,S18_2949,46,100,Shipped,Auto Assoc. & Cie.,"67, avenue de l'Europe",Versailles,,78000,France
10312,10/21/2020,4,Vintage Cars,S18_2949,37,100,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA
10322,11/4/2020,12,Vintage Cars,S18_2949,33,100,Shipped,Online Diecast Creations Co.,2304 Long Airport Avenue,Nashua,NH,62005,USA
10333,11/18/2020,5,Vintage Cars,S18_2949,31,90.17,Shipped,Mini Wheels Co.,5557 North Pendale Street,San Francisco,CA,,USA
10347,11/29/2020,9,Vintage Cars,S18_2949,48,100,Shipped,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Victoria,3004,Australia
10357,12/10/2020,6,Vintage Cars,S18_2949,41,87.13,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA
10369,1/20/2021,1,Vintage Cars,S18_2949,42,100,Shipped,Collectables For Less Inc.,7825 Douglas Av.,Brickhaven,MA,58339,USA
10381,2/17/2021,8,Vintage Cars,S18_2949,41,100,Shipped,Corporate Gift Ideas Co.,7734 Strong St.,San Francisco,CA,,USA
10391,3/9/2021,6,Vintage Cars,S18_2949,32,45.25,Shipped,"Anna's Decorations, Ltd",201 Miller Street,North Sydney,NSW,2060,Australia
10423,5/30/2021,1,Vintage Cars,S18_2949,10,88.14,In Process,Petit Auto,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium
10103,1/29/2019,14,Vintage Cars,S18_2957,35,57.46,Shipped,Baane Mini Imports,Erling Skakkes gate 78,Stavern,,4110,Norway
10111,3/25/2019,2,Vintage Cars,S18_2957,28,64.33,Shipped,Mini Wheels Co.,5557 North Pendale Street,San Francisco,CA,,USA
10126,5/28/2019,14,Vintage Cars,S18_2957,46,73.7,Shipped,"Corrida Auto Replicas, Ltd","C/ Araquil, 67",Madrid,,28023,Spain
10139,7/16/2019,3,Vintage Cars,S18_2957,20,71.2,Shipped,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia
10150,9/19/2019,11,Vintage Cars,S18_2957,30,49.97,Shipped,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,,79903,Singapore
10163,10/20/2019,4,Vintage Cars,S18_2957,48,69.96,Shipped,Classic Legends Inc.,5905 Pompton St.,NYC,NY,10022,USA
10173,11/5/2019,2,Vintage Cars,S18_2957,28,53.72,Shipped,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,,24100,Italy
10183,11/13/2019,11,Vintage Cars,S18_2957,39,68.08,Shipped,"Classic Gift Ideas, Inc",782 First Street,Philadelphia,PA,71270,USA
10193,11/21/2019,3,Vintage Cars,S18_2957,24,51.84,Shipped,"Australian Collectables, Ltd",7 Allen Street,Glen Waverly,Victoria,3150,Australia
10206,12/5/2019,9,Vintage Cars,S18_2957,28,67.46,Shipped,Canadian Gift Exchange Network,1900 Oak St.,Vancouver,BC,V3F 2K1,Canada
10215,1/29/2020,6,Vintage Cars,S18_2957,31,58.71,Shipped,West Coast Collectables Co.,3675 Furth Circle,Burbank,CA,94019,USA
10228,3/10/2020,5,Vintage Cars,S18_2957,45,63.71,Shipped,Cambridge Collectables Co.,4658 Baden Av.,Cambridge,MA,51247,USA
10244,4/29/2020,3,Vintage Cars,S18_2957,24,58.09,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10257,6/14/2020,3,Vintage Cars,S18_2957,49,53.72,Shipped,The Sharp Gifts Warehouse,3086 Ingle Ln.,San Jose,CA,94217,USA
10269,7/16/2020,1,Vintage Cars,S18_2957,32,63.08,Shipped,Salzburg Collectables,Geislweg 14,Salzburg,,5020,Austria
10280,8/17/2020,5,Vintage Cars,S18_2957,43,68.71,Shipped,Amica Models & Co.,Via Monte Bianco 34,Torino,,10100,Italy
10291,9/8/2020,14,Vintage Cars,S18_2957,37,50.59,Shipped,Scandinavian Gift Ideas,Kergatan 24,Boras,,S-844 67,Sweden
10304,10/11/2020,9,Vintage Cars,S18_2957,24,64.96,Shipped,Auto Assoc. & Cie.,"67, avenue de l'Europe",Versailles,,78000,France
10312,10/21/2020,6,Vintage Cars,S18_2957,35,53.72,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA
10322,11/4/2020,13,Vintage Cars,S18_2957,41,29.87,Shipped,Online Diecast Creations Co.,2304 Long Airport Avenue,Nashua,NH,62005,USA
10332,11/17/2020,17,Vintage Cars,S18_2957,26,100,Shipped,"AV Stores, Co.",Fauntleroy Circus,Manchester,,EC2 5NT,UK
10347,11/29/2020,10,Vintage Cars,S18_2957,34,64.96,Shipped,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Victoria,3004,Australia
10357,12/10/2020,5,Vintage Cars,S18_2957,49,70.58,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA
10369,1/20/2021,6,Vintage Cars,S18_2957,28,44.21,Shipped,Collectables For Less Inc.,7825 Douglas Av.,Brickhaven,MA,58339,USA
10381,2/17/2021,4,Vintage Cars,S18_2957,40,68.08,Shipped,Corporate Gift Ideas Co.,7734 Strong St.,San Francisco,CA,,USA
10392,3/10/2021,3,Vintage Cars,S18_2957,37,59.96,Shipped,Mini Auto Werke,Kirchgasse 6,Graz,,8010,Austria
10423,5/30/2021,3,Vintage Cars,S18_2957,31,53.72,In Process,Petit Auto,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium
10106,2/17/2019,18,Ships,S18_3029,41,83.44,Shipped,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,,24100,Italy
10119,4/28/2019,9,Ships,S18_3029,21,89.46,Shipped,Salzburg Collectables,Geislweg 14,Salzburg,,5020,Austria
10130,6/16/2019,2,Ships,S18_3029,40,96.34,Shipped,Auto-Moto Classics Inc.,16780 Pompton St.,Brickhaven,MA,58339,USA
10143,8/10/2019,13,Ships,S18_3029,46,74.84,Shipped,Mini Creations Ltd.,4575 Hillside Dr.,New Bedford,MA,50553,USA
10155,10/6/2019,11,Ships,S18_3029,44,79.14,Shipped,"Toys of Finland, Co.",Keskuskatu 45,Helsinki,,21240,Finland
10167,10/23/2019,7,Ships,S18_3029,46,73.12,Cancelled,Scandinavian Gift Ideas,Kergatan 24,Boras,,S-844 67,Sweden
10178,11/8/2019,10,Ships,S18_3029,41,81.72,Shipped,Alpha Cognac,1 rue Alsace-Lorraine,Toulouse,,31000,France
10186,11/14/2019,7,Ships,S18_3029,32,89.46,Shipped,"Double Decker Gift Stores, Ltd",120 Hanover Sq.,London,,WA1 1DP,UK
10197,11/26/2019,4,Ships,S18_3029,46,87.74,Shipped,Enaco Distributors,"Rambla de Catalua¤a, 23",Barcelona,,8022,Spain
10209,1/9/2020,6,Ships,S18_3029,28,100,Shipped,"Men 'R' US Retailers, Ltd.",6047 Douglas Av.,Los Angeles,CA,,USA
10222,2/19/2020,10,Ships,S18_3029,49,94.62,Shipped,Collectable Mini Designs Co.,361 Furth Circle,San Diego,CA,91217,USA
10248,5/7/2020,1,Ships,S18_3029,21,73.98,Cancelled,Land of Toys Inc.,897 Long Airport Avenue,NYC,NY,10022,USA
10262,6/24/2020,15,Ships,S18_3029,32,84.3,Cancelled,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10273,7/21/2020,2,Ships,S18_3029,34,98.06,Shipped,Petit Auto,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium
10283,8/20/2020,4,Ships,S18_3029,21,98.06,Shipped,"Royal Canadian Collectables, Ltd.",23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10296,9/15/2020,13,Ships,S18_3029,21,96.34,Shipped,"Bavarian Collectables Imports, Co.",Hansastr. 15,Munich,,80686,Germany
10307,10/14/2020,7,Ships,S18_3029,31,83.44,Shipped,"Classic Gift Ideas, Inc",782 First Street,Philadelphia,PA,71270,USA
10316,11/1/2020,15,Ships,S18_3029,21,94.62,Shipped,giftsbymail.co.uk,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
10327,11/10/2020,5,Ships,S18_3029,25,45.86,Resolved,Danish Wholesale Imports,Vinb'ltet 34,Kobenhavn,,1734,Denmark
10338,11/22/2020,3,Ships,S18_3029,28,82.58,Shipped,Royale Belge,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium
10350,12/2/2020,6,Ships,S18_3029,43,64.97,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10373,1/31/2021,5,Ships,S18_3029,22,86.74,Shipped,"Oulu Toy Supplies, Inc.",Torikatu 38,Oulu,,90110,Finland
10386,3/1/2021,5,Ships,S18_3029,37,93.01,Resolved,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10398,3/30/2021,18,Ships,S18_3029,28,72.26,Shipped,Reims Collectables,59 rue de l'Abbaye,Reims,,51100,France
10400,4/1/2021,7,Ships,S18_3029,30,74.84,Shipped,The Sharp Gifts Warehouse,3086 Ingle Ln.,San Jose,CA,94217,USA
10414,5/6/2021,1,Ships,S18_3029,44,73.98,On Hold,Gifts4AllAges.com,8616 Spinnaker Dr.,Boston,MA,51003,USA
10103,1/29/2019,13,Vintage Cars,S18_3136,25,100,Shipped,Baane Mini Imports,Erling Skakkes gate 78,Stavern,,4110,Norway
10111,3/25/2019,1,Vintage Cars,S18_3136,43,100,Shipped,Mini Wheels Co.,5557 North Pendale Street,San Francisco,CA,,USA
10126,5/28/2019,13,Vintage Cars,S18_3136,30,97.39,Shipped,"Corrida Auto Replicas, Ltd","C/ Araquil, 67",Madrid,,28023,Spain
10139,7/16/2019,2,Vintage Cars,S18_3136,20,90.06,Shipped,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia
10150,9/19/2019,10,Vintage Cars,S18_3136,26,100,Shipped,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,,79903,Singapore
10163,10/20/2019,3,Vintage Cars,S18_3136,40,100,Shipped,Classic Legends Inc.,5905 Pompton St.,NYC,NY,10022,USA
10173,11/5/2019,1,Vintage Cars,S18_3136,31,89.01,Shipped,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,,24100,Italy
10183,11/13/2019,10,Vintage Cars,S18_3136,22,100,Shipped,"Classic Gift Ideas, Inc",782 First Street,Philadelphia,PA,71270,USA
10193,11/21/2019,2,Vintage Cars,S18_3136,23,100,Shipped,"Australian Collectables, Ltd",7 Allen Street,Glen Waverly,Victoria,3150,Australia
10206,12/5/2019,8,Vintage Cars,S18_3136,30,100,Shipped,Canadian Gift Exchange Network,1900 Oak St.,Vancouver,BC,V3F 2K1,Canada
10215,1/29/2020,5,Vintage Cars,S18_3136,49,100,Shipped,West Coast Collectables Co.,3675 Furth Circle,Burbank,CA,94019,USA
10228,3/10/2020,4,Vintage Cars,S18_3136,31,100,Shipped,Cambridge Collectables Co.,4658 Baden Av.,Cambridge,MA,51247,USA
10244,4/29/2020,2,Vintage Cars,S18_3136,29,100,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10257,6/14/2020,2,Vintage Cars,S18_3136,37,84.82,Shipped,The Sharp Gifts Warehouse,3086 Ingle Ln.,San Jose,CA,94217,USA
10270,7/19/2020,11,Vintage Cars,S18_3136,38,100,Shipped,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia
10280,8/17/2020,4,Vintage Cars,S18_3136,29,100,Shipped,Amica Models & Co.,Via Monte Bianco 34,Torino,,10100,Italy
10291,9/8/2020,13,Vintage Cars,S18_3136,23,100,Shipped,Scandinavian Gift Ideas,Kergatan 24,Boras,,S-844 67,Sweden
10304,10/11/2020,8,Vintage Cars,S18_3136,26,85.87,Shipped,Auto Assoc. & Cie.,"67, avenue de l'Europe",Versailles,,78000,France
10312,10/21/2020,5,Vintage Cars,S18_3136,38,100,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA
10322,11/4/2020,7,Vintage Cars,S18_3136,48,47.04,Shipped,Online Diecast Creations Co.,2304 Long Airport Avenue,Nashua,NH,62005,USA
10332,11/17/2020,18,Vintage Cars,S18_3136,40,39.8,Shipped,"AV Stores, Co.",Fauntleroy Circus,Manchester,,EC2 5NT,UK
10347,11/29/2020,11,Vintage Cars,S18_3136,45,100,Shipped,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Victoria,3004,Australia
10357,12/10/2020,4,Vintage Cars,S18_3136,44,100,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA
10369,1/20/2021,5,Vintage Cars,S18_3136,21,94.22,Shipped,Collectables For Less Inc.,7825 Douglas Av.,Brickhaven,MA,58339,USA
10381,2/17/2021,5,Vintage Cars,S18_3136,35,100,Shipped,Corporate Gift Ideas Co.,7734 Strong St.,San Francisco,CA,,USA
10392,3/10/2021,2,Vintage Cars,S18_3136,29,86.92,Shipped,Mini Auto Werke,Kirchgasse 6,Graz,,8010,Austria
10423,5/30/2021,2,Vintage Cars,S18_3136,21,84.82,In Process,Petit Auto,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium
10105,2/11/2019,11,Vintage Cars,S18_3140,22,100,Shipped,Danish Wholesale Imports,Vinb'ltet 34,Kobenhavn,,1734,Denmark
10117,4/16/2019,5,Vintage Cars,S18_3140,26,100,Shipped,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,,79903,Singapore
10128,6/6/2019,2,Vintage Cars,S18_3140,41,100,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10142,8/8/2019,8,Vintage Cars,S18_3140,47,100,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA
10153,9/28/2019,7,Vintage Cars,S18_3140,31,100,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10166,10/21/2019,2,Vintage Cars,S18_3140,43,100,Shipped,FunGiftIdeas.com,1785 First Street,New Bedford,MA,50553,USA
10177,11/7/2019,9,Vintage Cars,S18_3140,23,100,Shipped,CAF Imports,"Merchants House, 27-30 Merchant's Quay",Madrid,,28023,Spain
10185,11/14/2019,9,Vintage Cars,S18_3140,28,100,Shipped,Mini Creations Ltd.,4575 Hillside Dr.,New Bedford,MA,50553,USA
10196,11/26/2019,1,Vintage Cars,S18_3140,49,100,Shipped,Super Scale Inc.,567 North Pendale Street,New Haven,CT,97823,USA
